        time, timestamp,  aX(m/s²),  aY(m/s²),  aZ(m/s²), |a|(m/s²),  Ax(m/s²),  Ay(m/s²),  Az(m/s²), |A|(m/s²),   Gx(°/s),   Gy(°/s),   Gz(°/s),G_abs(°/s),        w,         x,         y,         z, angleX(°), angleY(°), angleZ(°),offsetX(m),offsetY(m),offsetZ(m),     steps,state,
11:43:09.016,    184128,     0.010,     0.019,    -0.067,     0.070,     0.632,    -1.263,     9.628,     9.731,    -0.427,     0.244,    -0.610,     0.784,    0.9987,   -0.0193,   -0.0388,   -0.0261,    -2.098,    -4.510,    -2.911,     0.000,     0.000,     0.000,         0, idle,
11:43:09.024,    184132,     0.005,     0.029,    -0.062,     0.069,     0.627,    -1.254,     9.633,     9.734,    -0.366,     0.183,    -0.610,     0.735,    0.9987,   -0.0193,   -0.0388,   -0.0261,    -2.104,    -4.510,    -2.917,     0.000,     0.000,     0.000,         0, idle,
11:43:09.028,    184136,     0.005,     0.029,    -0.062,     0.069,     0.613,    -1.244,     9.633,     9.732,    -0.305,     0.244,    -0.488,     0.625,    0.9987,   -0.0193,   -0.0388,   -0.0261,    -2.104,    -4.510,    -2.917,     0.000,     0.000,     0.000,         0, idle,
11:43:09.032,    184140,    -0.005,     0.038,    -0.062,     0.073,     0.613,    -1.244,     9.633,     9.732,    -0.305,     0.244,    -0.488,     0.625,    0.9987,   -0.0193,   -0.0388,   -0.0262,    -2.104,    -4.504,    -2.917,     0.000,     0.000,     0.000,         0, idle,
11:43:09.036,    184144,    -0.010,     0.043,    -0.062,     0.076,     0.608,    -1.239,     9.633,     9.731,    -0.305,     0.305,    -0.366,     0.566,    0.9987,   -0.0193,   -0.0388,   -0.0262,    -2.104,    -4.504,    -2.917,     0.000,     0.000,     0.000,         0, idle,
11:43:09.040,    184148,    -0.005,     0.043,    -0.067,     0.080,     0.613,    -1.239,     9.628,     9.726,    -0.427,     0.244,    -0.366,     0.613,    0.9987,   -0.0193,   -0.0388,   -0.0262,    -2.104,    -4.504,    -2.922,     0.000,     0.000,     0.000,         0, idle,
11:43:09.044,    184152,     0.000,     0.024,    -0.067,     0.071,     0.622,    -1.258,     9.628,     9.730,    -0.549,     0.183,    -0.305,     0.655,    0.9987,   -0.0194,   -0.0388,   -0.0262,    -2.109,    -4.504,    -2.922,     0.000,     0.000,     0.000,         0, idle,
11:43:09.044,    184156,     0.000,     0.024,    -0.067,     0.071,     0.646,    -1.268,     9.628,     9.732,    -0.549,     0.183,    -0.183,     0.607,    0.9987,   -0.0194,   -0.0388,   -0.0262,    -2.109,    -4.504,    -2.922,     0.000,     0.000,     0.000,         0, idle,
11:43:09.052,    184160,     0.024,     0.014,    -0.067,     0.073,     0.646,    -1.268,     9.628,     9.732,    -0.549,     0.183,    -0.183,     0.607,    0.9987,   -0.0194,   -0.0388,   -0.0262,    -2.109,    -4.504,    -2.922,     0.000,     0.000,     0.000,         0, idle,
11:43:09.052,    184164,     0.029,     0.005,    -0.057,     0.064,     0.651,    -1.278,     9.637,     9.743,    -0.549,     0.244,    -0.183,     0.628,    0.9987,   -0.0194,   -0.0388,   -0.0262,    -2.115,    -4.504,    -2.928,     0.000,     0.000,     0.000,         0, idle,
11:43:09.060,    184168,     0.024,     0.005,    -0.053,     0.058,     0.646,    -1.282,     9.642,     9.748,    -0.549,     0.244,    -0.122,     0.613,    0.9987,   -0.0195,   -0.0388,   -0.0262,    -2.115,    -4.499,    -2.928,     0.000,     0.000,     0.000,         0, idle,
11:43:09.060,    184172,     0.019,     0.010,    -0.043,     0.048,     0.641,    -1.278,     9.652,     9.757,    -0.549,     0.122,    -0.122,     0.576,    0.9987,   -0.0195,   -0.0388,   -0.0263,    -2.120,    -4.499,    -2.928,     0.000,     0.000,     0.000,         0, idle,
11:43:09.068,    184176,     0.019,     0.010,    -0.043,     0.048,     0.627,    -1.278,     9.652,     9.756,    -0.549,     0.122,    -0.122,     0.576,    0.9987,   -0.0195,   -0.0388,   -0.0263,    -2.120,    -4.499,    -2.928,     0.000,     0.000,     0.000,         0, idle,
11:43:09.072,    184180,     0.005,     0.010,    -0.043,     0.044,     0.627,    -1.278,     9.652,     9.756,    -0.671,     0.183,    -0.122,     0.707,    0.9987,   -0.0195,   -0.0388,   -0.0263,    -2.120,    -4.499,    -2.928,     0.000,     0.000,     0.000,         0, idle,
11:43:09.078,    184184,    -0.005,     0.010,    -0.038,     0.040,     0.613,    -1.278,     9.656,     9.760,    -0.671,     0.305,    -0.122,     0.748,    0.9987,   -0.0195,   -0.0388,   -0.0263,    -2.126,    -4.499,    -2.928,     0.000,     0.000,     0.000,         0, idle,
11:43:09.080,    184188,    -0.010,     0.014,    -0.033,     0.038,     0.608,    -1.273,     9.661,     9.764,    -0.549,     0.305,    -0.061,     0.631,    0.9987,   -0.0196,   -0.0388,   -0.0263,    -2.126,    -4.499,    -2.933,     0.000,     0.000,     0.000,         0, idle,
11:43:09.087,    184192,    -0.010,     0.010,    -0.038,     0.041,     0.608,    -1.278,     9.656,     9.760,    -0.488,     0.183,     0.000,     0.521,    0.9987,   -0.0196,   -0.0387,   -0.0263,    -2.131,    -4.493,    -2.933,     0.000,     0.000,     0.000,         0, idle,
11:43:09.089,    184196,    -0.010,     0.010,    -0.038,     0.041,     0.603,    -1.278,     9.656,     9.759,    -0.549,     0.183,     0.000,     0.579,    0.9987,   -0.0196,   -0.0387,   -0.0263,    -2.131,    -4.493,    -2.933,     0.000,     0.000,     0.000,         0, idle,
11:43:09.092,    184200,    -0.014,     0.010,    -0.038,     0.042,     0.603,    -1.278,     9.656,     9.759,    -0.549,     0.183,     0.000,     0.579,    0.9987,   -0.0196,   -0.0387,   -0.0263,    -2.131,    -4.493,    -2.933,     0.000,     0.000,     0.000,         0, idle,
11:43:09.096,    184204,    -0.005,     0.010,    -0.043,     0.044,     0.613,    -1.278,     9.652,     9.755,    -0.610,     0.061,     0.000,     0.613,    0.9987,   -0.0196,   -0.0387,   -0.0263,    -2.137,    -4.493,    -2.933,     0.000,     0.000,     0.000,         0, idle,
11:43:09.096,    184208,     0.000,     0.005,    -0.048,     0.048,     0.617,    -1.282,     9.647,     9.751,    -0.671,     0.000,    -0.061,     0.674,    0.9987,   -0.0197,   -0.0387,   -0.0263,    -2.142,    -4.493,    -2.933,     0.000,     0.000,     0.000,         0, idle,
11:43:09.104,    184212,     0.000,     0.000,    -0.048,     0.048,     0.617,    -1.287,     9.642,     9.747,    -0.610,     0.122,    -0.122,     0.634,    0.9987,   -0.0197,   -0.0387,   -0.0263,    -2.142,    -4.493,    -2.933,     0.000,     0.000,     0.000,         0, idle,
11:43:09.104,    184216,     0.000,     0.000,    -0.053,     0.053,     0.622,    -1.287,     9.637,     9.743,    -0.732,     0.244,    -0.183,     0.793,    0.9987,   -0.0197,   -0.0387,   -0.0263,    -2.142,    -4.493,    -2.933,     0.000,     0.000,     0.000,         0, idle,
11:43:09.112,    184220,     0.000,     0.005,    -0.057,     0.058,     0.622,    -1.287,     9.637,     9.743,    -0.732,     0.244,    -0.183,     0.793,    0.9987,   -0.0197,   -0.0387,   -0.0263,    -2.148,    -4.493,    -2.933,     0.000,     0.000,     0.000,         0, idle,
11:43:09.112,    184224,     0.005,     0.000,    -0.062,     0.062,     0.627,    -1.292,     9.633,     9.739,    -0.671,     0.183,    -0.305,     0.760,    0.9987,   -0.0197,   -0.0387,   -0.0263,    -2.148,    -4.493,    -2.933,     0.000,     0.000,     0.000,         0, idle,
11:43:09.120,    184228,     0.010,     0.005,    -0.057,     0.058,     0.627,    -1.287,     9.637,     9.743,    -0.549,     0.122,    -0.366,     0.671,    0.9987,   -0.0198,   -0.0387,   -0.0264,    -2.153,    -4.493,    -2.939,     0.000,     0.000,     0.000,         0, idle,
11:43:09.124,    184232,     0.014,     0.000,    -0.053,     0.055,     0.632,    -1.292,     9.642,     9.749,    -0.549,     0.122,    -0.488,     0.745,    0.9987,   -0.0198,   -0.0387,   -0.0264,    -2.153,    -4.493,    -2.939,     0.000,     0.000,     0.000,         0, idle,
11:43:09.128,    184236,     0.014,     0.000,    -0.053,     0.055,     0.636,    -1.278,     9.633,     9.738,    -0.610,     0.122,    -0.610,     0.872,    0.9987,   -0.0198,   -0.0387,   -0.0264,    -2.153,    -4.493,    -2.939,     0.000,     0.000,     0.000,         0, idle,
11:43:09.132,    184240,     0.019,     0.014,    -0.062,     0.067,     0.636,    -1.278,     9.633,     9.738,    -0.610,     0.122,    -0.610,     0.872,    0.9987,   -0.0198,   -0.0387,   -0.0264,    -2.159,    -4.493,    -2.944,     0.000,     0.000,     0.000,         0, idle,
11:43:09.132,    184244,     0.014,     0.024,    -0.067,     0.073,     0.632,    -1.268,     9.628,     9.731,    -0.671,     0.061,    -0.610,     0.909,    0.9987,   -0.0199,   -0.0387,   -0.0264,    -2.164,    -4.493,    -2.950,     0.000,     0.000,     0.000,         0, idle,
11:43:09.140,    184248,     0.000,     0.019,    -0.077,     0.079,     0.617,    -1.273,     9.618,     9.722,    -0.732,     0.061,    -0.427,     0.850,    0.9987,   -0.0199,   -0.0387,   -0.0265,    -2.164,    -4.493,    -2.950,     0.000,     0.000,     0.000,         0, idle,
11:43:09.140,    184252,     0.000,     0.029,    -0.077,     0.082,     0.613,    -1.263,     9.618,     9.720,    -0.793,     0.061,    -0.244,     0.832,    0.9987,   -0.0199,   -0.0387,   -0.0265,    -2.170,    -4.493,    -2.950,     0.000,     0.000,     0.000,         0, idle,
11:43:09.148,    184256,     0.000,     0.029,    -0.077,     0.082,     0.603,    -1.282,     9.628,     9.731,    -0.732,     0.061,    -0.061,     0.737,    0.9987,   -0.0199,   -0.0387,   -0.0265,    -2.170,    -4.493,    -2.950,     0.000,     0.000,     0.000,         0, idle,
11:43:09.148,    184260,    -0.010,     0.014,    -0.067,     0.069,     0.603,    -1.282,     9.628,     9.731,    -0.732,     0.061,    -0.061,     0.737,    0.9987,   -0.0200,   -0.0387,   -0.0265,    -2.175,    -4.488,    -2.950,     0.000,     0.000,     0.000,         0, idle,
11:43:09.156,    184264,    -0.014,     0.000,    -0.057,     0.059,     0.598,    -1.297,     9.637,     9.743,    -0.732,     0.061,     0.000,     0.735,    0.9987,   -0.0200,   -0.0387,   -0.0265,    -2.175,    -4.488,    -2.950,     0.000,     0.000,     0.000,         0, idle,
11:43:09.156,    184268,    -0.010,    -0.019,    -0.053,     0.057,     0.603,    -1.321,     9.642,     9.751,    -0.610,     0.061,     0.000,     0.613,    0.9987,   -0.0200,   -0.0387,   -0.0265,    -2.181,    -4.488,    -2.950,     0.000,     0.000,     0.000,         0, idle,
11:43:09.164,    184272,    -0.010,    -0.043,    -0.057,     0.072,     0.603,    -1.345,     9.637,     9.749,    -0.488,     0.000,     0.061,     0.492,    0.9987,   -0.0201,   -0.0387,   -0.0265,    -2.186,    -4.488,    -2.950,     0.000,     0.000,     0.000,         0, idle,
11:43:09.168,    184276,    -0.010,    -0.043,    -0.057,     0.072,     0.603,    -1.345,     9.637,     9.749,    -0.610,     0.000,     0.122,     0.622,    0.9987,   -0.0201,   -0.0387,   -0.0265,    -2.186,    -4.488,    -2.950,     0.000,     0.000,     0.000,         0, idle,
11:43:09.172,    184280,    -0.010,    -0.043,    -0.057,     0.072,     0.603,    -1.345,     9.637,     9.749,    -0.610,     0.000,     0.122,     0.622,    0.9987,   -0.0201,   -0.0387,   -0.0265,    -2.186,    -4.488,    -2.950,     0.000,     0.000,     0.000,         0, idle,
11:43:09.176,    184284,    -0.005,    -0.043,    -0.053,     0.068,     0.608,    -1.345,     9.642,     9.754,    -0.732,     0.000,     0.061,     0.735,    0.9987,   -0.0201,   -0.0387,   -0.0265,    -2.192,    -4.488,    -2.950,     0.000,     0.000,     0.000,         0, idle,
11:43:09.180,    184288,    -0.005,    -0.048,    -0.038,     0.061,     0.608,    -1.349,     9.656,     9.769,    -0.732,    -0.061,     0.183,     0.757,    0.9987,   -0.0202,   -0.0387,   -0.0265,    -2.197,    -4.488,    -2.950,     0.000,     0.000,     0.000,         0, idle,
11:43:09.184,    184292,     0.000,    -0.033,    -0.019,     0.039,     0.613,    -1.340,     9.676,     9.787,    -0.610,    -0.061,     0.244,     0.660,    0.9987,   -0.0202,   -0.0387,   -0.0265,    -2.203,    -4.488,    -2.950,     0.000,     0.000,     0.000,         0, idle,
11:43:09.184,    184296,     0.000,    -0.033,    -0.019,     0.039,     0.632,    -1.349,     9.680,     9.794,    -0.366,     0.000,     0.122,     0.386,    0.9987,   -0.0202,   -0.0387,   -0.0265,    -2.203,    -4.488,    -2.950,     0.000,     0.000,     0.000,         0, idle,
11:43:09.196,    184300,     0.014,    -0.043,    -0.014,     0.048,     0.632,    -1.349,     9.680,     9.794,    -0.366,     0.000,     0.122,     0.386,    0.9987,   -0.0202,   -0.0387,   -0.0265,    -2.203,    -4.488,    -2.944,     0.000,     0.000,     0.000,         0, idle,
11:43:09.204,    184304,     0.024,    -0.048,    -0.033,     0.063,     0.641,    -1.354,     9.661,     9.777,    -0.305,     0.000,    -0.122,     0.329,    0.9987,   -0.0202,   -0.0387,   -0.0265,    -2.208,    -4.488,    -2.950,     0.000,     0.000,     0.000,         0, idle,
11:43:09.208,    184308,     0.033,    -0.043,    -0.057,     0.079,     0.651,    -1.349,     9.637,     9.753,    -0.549,     0.000,    -0.305,     0.628,    0.9987,   -0.0203,   -0.0387,   -0.0265,    -2.208,    -4.488,    -2.950,     0.000,     0.000,     0.000,         0, idle,
11:43:09.208,    184312,     0.033,    -0.038,    -0.067,     0.084,     0.651,    -1.345,     9.628,     9.743,    -0.671,    -0.061,    -0.244,     0.717,    0.9987,   -0.0203,   -0.0387,   -0.0265,    -2.214,    -4.493,    -2.950,     0.000,     0.000,     0.000,         0, idle,
11:43:09.212,    184316,     0.033,    -0.038,    -0.067,     0.084,     0.651,    -1.345,     9.628,     9.743,    -0.671,    -0.061,    -0.244,     0.717,    0.9987,   -0.0203,   -0.0387,   -0.0265,    -2.214,    -4.493,    -2.950,     0.000,     0.000,     0.000,         0, idle,
11:43:09.212,    184320,     0.019,    -0.029,    -0.062,     0.071,     0.641,    -1.335,     9.633,     9.746,    -0.488,    -0.061,    -0.122,     0.507,    0.9987,   -0.0203,   -0.0387,   -0.0265,    -2.219,    -4.493,    -2.950,     0.000,     0.000,     0.000,         0, idle,
11:43:09.216,    184324,     0.010,    -0.024,    -0.048,     0.054,     0.632,    -1.330,     9.647,     9.759,    -0.305,     0.000,    -0.061,     0.311,    0.9987,   -0.0204,   -0.0387,   -0.0265,    -2.219,    -4.493,    -2.950,     0.000,     0.000,     0.000,         0, idle,
11:43:09.220,    184328,     0.005,    -0.019,    -0.043,     0.047,     0.627,    -1.325,     9.652,     9.762,    -0.305,     0.000,    -0.061,     0.311,    0.9987,   -0.0204,   -0.0387,   -0.0265,    -2.219,    -4.493,    -2.950,     0.000,     0.000,     0.000,         0, idle,
11:43:09.228,    184332,     0.005,    -0.019,    -0.048,     0.052,     0.627,    -1.325,     9.647,     9.758,    -0.366,    -0.061,    -0.061,     0.376,    0.9987,   -0.0204,   -0.0387,   -0.0265,    -2.225,    -4.493,    -2.950,     0.000,     0.000,     0.000,         0, idle,
11:43:09.228,    184336,     0.005,    -0.019,    -0.048,     0.052,     0.622,    -1.330,     9.642,     9.753,    -0.366,    -0.061,     0.000,     0.371,    0.9987,   -0.0204,   -0.0387,   -0.0265,    -2.225,    -4.493,    -2.950,     0.000,     0.000,     0.000,         0, idle,
11:43:09.236,    184340,     0.000,    -0.024,    -0.053,     0.058,     0.622,    -1.330,     9.642,     9.753,    -0.366,    -0.061,     0.000,     0.371,    0.9987,   -0.0204,   -0.0387,   -0.0265,    -2.225,    -4.493,    -2.950,     0.000,     0.000,     0.000,         0, idle,
11:43:09.236,    184344,     0.005,    -0.024,    -0.048,     0.054,     0.627,    -1.330,     9.647,     9.758,    -0.305,     0.000,     0.122,     0.329,    0.9987,   -0.0204,   -0.0387,   -0.0265,    -2.230,    -4.493,    -2.950,     0.000,     0.000,     0.000,         0, idle,
11:43:09.236,    184348,     0.005,    -0.029,    -0.048,     0.056,     0.627,    -1.340,     9.647,     9.760,    -0.244,     0.000,     0.061,     0.252,    0.9987,   -0.0204,   -0.0387,   -0.0265,    -2.230,    -4.493,    -2.950,     0.000,     0.000,     0.000,         0, idle,
11:43:09.244,    184352,     0.005,    -0.033,    -0.043,     0.055,     0.627,    -1.345,     9.652,     9.765,    -0.244,    -0.061,     0.061,     0.259,    0.9987,   -0.0205,   -0.0387,   -0.0265,    -2.230,    -4.493,    -2.950,     0.000,     0.000,     0.000,         0, idle,
11:43:09.244,    184356,     0.005,    -0.033,    -0.043,     0.055,     0.636,    -1.349,     9.647,     9.762,    -0.122,     0.000,     0.122,     0.173,    0.9987,   -0.0205,   -0.0387,   -0.0265,    -2.230,    -4.493,    -2.950,     0.000,     0.000,     0.000,         0, idle,
11:43:09.260,    184360,     0.014,    -0.038,    -0.048,     0.063,     0.636,    -1.349,     9.647,     9.762,    -0.122,     0.000,     0.122,     0.173,    0.9987,   -0.0205,   -0.0387,   -0.0265,    -2.236,    -4.493,    -2.950,     0.000,     0.000,     0.000,         0, idle,
11:43:09.264,    184364,     0.024,    -0.053,    -0.053,     0.078,     0.646,    -1.364,     9.642,     9.759,    -0.061,     0.000,     0.000,     0.061,    0.9987,   -0.0205,   -0.0387,   -0.0265,    -2.236,    -4.493,    -2.950,     0.000,     0.000,     0.000,         0, idle,
11:43:09.268,    184368,     0.033,    -0.057,    -0.048,     0.082,     0.656,    -1.369,     9.647,     9.765,     0.000,     0.000,    -0.122,     0.122,    0.9987,   -0.0205,   -0.0387,   -0.0265,    -2.236,    -4.493,    -2.950,     0.000,     0.000,     0.000,         0, idle,
11:43:09.268,    184372,     0.043,    -0.057,    -0.048,     0.086,     0.665,    -1.369,     9.647,     9.766,     0.000,     0.000,    -0.244,     0.244,    0.9987,   -0.0205,   -0.0387,   -0.0265,    -2.236,    -4.499,    -2.950,     0.000,     0.000,     0.000,         0, idle,
11:43:09.268,    184376,     0.043,    -0.057,    -0.048,     0.086,     0.670,    -1.359,     9.652,     9.770,    -0.061,    -0.061,    -0.366,     0.376,    0.9987,   -0.0205,   -0.0387,   -0.0265,    -2.236,    -4.499,    -2.950,     0.000,     0.000,     0.000,         0, idle,
11:43:09.272,    184380,     0.048,    -0.048,    -0.043,     0.080,     0.670,    -1.359,     9.652,     9.770,    -0.061,    -0.061,    -0.366,     0.376,    0.9987,   -0.0205,   -0.0387,   -0.0265,    -2.236,    -4.499,    -2.955,     0.000,     0.000,     0.000,         0, idle,
11:43:09.272,    184384,     0.048,    -0.043,    -0.043,     0.077,     0.670,    -1.354,     9.652,     9.769,     0.000,     0.061,    -0.488,     0.492,    0.9987,   -0.0205,   -0.0387,   -0.0266,    -2.236,    -4.499,    -2.955,     0.000,     0.000,     0.000,         0, idle,
11:43:09.280,    184388,     0.048,    -0.033,    -0.043,     0.073,     0.670,    -1.345,     9.647,     9.763,     0.000,     0.122,    -0.671,     0.682,    0.9987,   -0.0205,   -0.0387,   -0.0266,    -2.241,    -4.499,    -2.961,     0.000,     0.000,     0.000,         0, idle,
11:43:09.280,    184392,     0.038,    -0.029,    -0.053,     0.071,     0.660,    -1.340,     9.637,     9.752,     0.000,     0.000,    -0.732,     0.732,    0.9987,   -0.0205,   -0.0388,   -0.0266,    -2.241,    -4.499,    -2.966,     0.000,     0.000,     0.000,         0, idle,
11:43:09.288,    184396,     0.038,    -0.029,    -0.053,     0.071,     0.646,    -1.345,     9.628,     9.743,     0.000,     0.000,    -0.732,     0.732,    0.9987,   -0.0205,   -0.0388,   -0.0266,    -2.241,    -4.499,    -2.966,     0.000,     0.000,     0.000,         0, idle,
11:43:09.288,    184400,     0.024,    -0.033,    -0.062,     0.075,     0.646,    -1.345,     9.628,     9.743,     0.000,     0.000,    -0.732,     0.732,    0.9987,   -0.0205,   -0.0388,   -0.0266,    -2.241,    -4.504,    -2.966,     0.000,     0.000,     0.000,         0, idle,
11:43:09.297,    184404,     0.005,    -0.024,    -0.067,     0.071,     0.627,    -1.335,     9.623,     9.735,     0.000,     0.061,    -0.610,     0.613,    0.9987,   -0.0205,   -0.0388,   -0.0267,    -2.241,    -4.504,    -2.972,     0.000,     0.000,     0.000,         0, idle,
11:43:09.299,    184408,     0.000,    -0.014,    -0.067,     0.069,     0.617,    -1.325,     9.623,     9.733,     0.061,     0.122,    -0.427,     0.449,    0.9987,   -0.0205,   -0.0388,   -0.0267,    -2.241,    -4.499,    -2.972,     0.000,     0.000,     0.000,         0, idle,
11:43:09.306,    184412,    -0.010,    -0.010,    -0.062,     0.064,     0.608,    -1.321,     9.628,     9.737,     0.061,     0.061,    -0.244,     0.259,    0.9987,   -0.0205,   -0.0388,   -0.0267,    -2.241,    -4.499,    -2.977,     0.000,     0.000,     0.000,         0, idle,
11:43:09.308,    184416,    -0.010,    -0.010,    -0.062,     0.064,     0.608,    -1.316,     9.633,     9.741,     0.000,     0.000,    -0.061,     0.061,    0.9987,   -0.0205,   -0.0388,   -0.0267,    -2.241,    -4.499,    -2.977,     0.000,     0.000,     0.000,         0, idle,
11:43:09.313,    184420,    -0.010,    -0.005,    -0.057,     0.058,     0.608,    -1.316,     9.633,     9.741,     0.000,     0.000,    -0.061,     0.061,    0.9987,   -0.0205,   -0.0388,   -0.0267,    -2.241,    -4.499,    -2.977,     0.000,     0.000,     0.000,         0, idle,
11:43:09.316,    184424,     0.000,     0.000,    -0.053,     0.053,     0.617,    -1.306,     9.637,     9.745,     0.000,     0.061,     0.061,     0.086,    0.9987,   -0.0205,   -0.0388,   -0.0267,    -2.241,    -4.499,    -2.977,     0.000,     0.000,     0.000,         0, idle,
11:43:09.320,    184428,     0.005,     0.000,    -0.053,     0.053,     0.627,    -1.306,     9.637,     9.746,     0.000,     0.000,     0.183,     0.183,    0.9987,   -0.0205,   -0.0387,   -0.0267,    -2.241,    -4.499,    -2.972,     0.000,     0.000,     0.000,         0, idle,
11:43:09.324,    184432,     0.019,     0.005,    -0.048,     0.052,     0.641,    -1.302,     9.642,     9.751,     0.000,     0.000,     0.244,     0.244,    0.9987,   -0.0205,   -0.0388,   -0.0267,    -2.241,    -4.499,    -2.972,     0.000,     0.000,     0.000,         0, idle,
11:43:09.324,    184436,     0.019,     0.005,    -0.048,     0.052,     0.656,    -1.287,     9.647,     9.754,     0.061,     0.000,     0.183,     0.193,    0.9987,   -0.0205,   -0.0388,   -0.0267,    -2.241,    -4.499,    -2.972,     0.000,     0.000,     0.000,         0, idle,
11:43:09.332,    184440,     0.033,     0.019,    -0.043,     0.058,     0.656,    -1.287,     9.647,     9.754,     0.061,     0.000,     0.183,     0.193,    0.9987,   -0.0205,   -0.0388,   -0.0267,    -2.236,    -4.499,    -2.972,     0.000,     0.000,     0.000,         0, idle,
11:43:09.332,    184444,     0.048,     0.019,    -0.043,     0.067,     0.670,    -1.287,     9.647,     9.755,     0.061,     0.000,     0.000,     0.061,    0.9987,   -0.0205,   -0.0388,   -0.0267,    -2.236,    -4.499,    -2.972,     0.000,     0.000,     0.000,         0, idle,
11:43:09.340,    184448,     0.057,     0.019,    -0.048,     0.077,     0.679,    -1.287,     9.647,     9.756,     0.000,     0.061,    -0.122,     0.136,    0.9987,   -0.0205,   -0.0388,   -0.0267,    -2.236,    -4.504,    -2.972,     0.000,     0.000,     0.000,         0, idle,
11:43:09.340,    184452,     0.057,     0.014,    -0.048,     0.076,     0.679,    -1.292,     9.647,     9.757,     0.000,     0.122,    -0.305,     0.329,    0.9987,   -0.0205,   -0.0388,   -0.0267,    -2.236,    -4.504,    -2.977,     0.000,     0.000,     0.000,         0, idle,
11:43:09.349,    184456,     0.057,     0.014,    -0.048,     0.076,     0.679,    -1.292,     9.647,     9.757,     0.000,     0.122,    -0.305,     0.329,    0.9987,   -0.0205,   -0.0388,   -0.0267,    -2.236,    -4.504,    -2.977,     0.000,     0.000,     0.000,         0, idle,
11:43:09.349,    184460,     0.057,     0.000,    -0.053,     0.078,     0.679,    -1.306,     9.642,     9.754,     0.061,     0.061,    -0.549,     0.556,    0.9987,   -0.0205,   -0.0388,   -0.0267,    -2.236,    -4.504,    -2.977,     0.000,     0.000,     0.000,         0, idle,
11:43:09.357,    184464,     0.038,     0.000,    -0.057,     0.069,     0.660,    -1.311,     9.637,     9.748,     0.122,     0.122,    -0.671,     0.693,    0.9987,   -0.0205,   -0.0388,   -0.0268,    -2.236,    -4.504,    -2.983,     0.000,     0.000,     0.000,         0, idle,
11:43:09.360,    184468,     0.014,    -0.005,    -0.062,     0.064,     0.636,    -1.316,     9.633,     9.743,     0.183,     0.183,    -0.732,     0.777,    0.9987,   -0.0205,   -0.0388,   -0.0268,    -2.236,    -4.504,    -2.988,     0.000,     0.000,     0.000,         0, idle,
11:43:09.368,    184472,     0.005,    -0.010,    -0.072,     0.073,     0.627,    -1.321,     9.623,     9.733,     0.122,     0.183,    -0.671,     0.707,    0.9987,   -0.0205,   -0.0388,   -0.0268,    -2.236,    -4.504,    -2.988,     0.000,     0.000,     0.000,         0, idle,
11:43:09.368,    184476,     0.005,    -0.010,    -0.072,     0.073,     0.613,    -1.321,     9.623,     9.732,     0.000,     0.122,    -0.549,     0.563,    0.9987,   -0.0205,   -0.0388,   -0.0268,    -2.236,    -4.504,    -2.988,     0.000,     0.000,     0.000,         0, idle,
11:43:09.376,    184480,    -0.005,    -0.010,    -0.072,     0.073,     0.613,    -1.321,     9.623,     9.732,     0.000,     0.122,    -0.549,     0.563,    0.9987,   -0.0205,   -0.0388,   -0.0269,    -2.236,    -4.504,    -2.994,     0.000,     0.000,     0.000,         0, idle,
11:43:09.376,    184484,    -0.014,    -0.010,    -0.067,     0.069,     0.603,    -1.321,     9.628,     9.737,    -0.061,     0.122,    -0.427,     0.449,    0.9987,   -0.0205,   -0.0388,   -0.0269,    -2.236,    -4.504,    -2.994,     0.000,     0.000,     0.000,         0, idle,
11:43:09.376,    184488,    -0.010,    -0.005,    -0.057,     0.058,     0.608,    -1.316,     9.637,     9.746,     0.000,     0.061,    -0.305,     0.311,    0.9987,   -0.0205,   -0.0388,   -0.0269,    -2.236,    -4.499,    -2.999,     0.000,     0.000,     0.000,         0, idle,
11:43:09.384,    184492,    -0.005,     0.000,    -0.053,     0.053,     0.613,    -1.306,     9.642,     9.749,     0.061,     0.000,    -0.122,     0.136,    0.9987,   -0.0205,   -0.0388,   -0.0269,    -2.236,    -4.499,    -2.999,     0.000,     0.000,     0.000,         0, idle,
11:43:09.384,    184496,    -0.005,     0.000,    -0.053,     0.053,     0.613,    -1.306,     9.642,     9.749,     0.000,     0.000,     0.000,     0.000,    0.9987,   -0.0205,   -0.0388,   -0.0269,    -2.236,    -4.499,    -2.999,     0.000,     0.000,     0.000,         0, idle,
11:43:09.392,    184500,    -0.005,     0.000,    -0.053,     0.053,     0.613,    -1.306,     9.642,     9.749,     0.000,     0.000,     0.000,     0.000,    0.9987,   -0.0205,   -0.0388,   -0.0269,    -2.236,    -4.499,    -2.999,     0.000,     0.000,     0.000,         0, idle,
11:43:09.392,    184504,    -0.005,     0.000,    -0.053,     0.053,     0.613,    -1.306,     9.642,     9.749,     0.000,     0.000,     0.000,     0.000,    0.9987,   -0.0205,   -0.0388,   -0.0269,    -2.236,    -4.499,    -2.999,     0.000,     0.000,     0.000,         0, idle,
11:43:09.401,    184508,    -0.005,     0.000,    -0.053,     0.053,     0.613,    -1.306,     9.642,     9.749,     0.000,     0.000,     0.000,     0.000,    0.9987,   -0.0205,   -0.0388,   -0.0269,    -2.236,    -4.499,    -2.999,     0.000,     0.000,     0.000,         0, idle,
